published_date,market,entry_time,exit_time,ticker,direction,shares,entry_price,exit_price,target_price,stop_price,hit_target,hit_stop,pnl,pnl_pct,capital_after,news_event,predicted_move,actual_move,link
2025-01-06 03:53:00+00:00,pre_market,2025-01-06 09:30:00+00:00,2025-01-07 03:53:00+00:00,OCS,LONG,45,17.559999465942383,17.735599460601808,17.735599460601808,17.472199468612672,True,False,7.90199975967413,0.9834500882564949,10051.624418966472,clinical_study,-0.11005930906081747,3.0751761500601154,https://www.globenewswire.com/news-release/2025/01/06/3004350/0/en/Oculis-Announces-Positive-OCS-05-Phase-2-ACUITY-Trial-in-Acute-Optic-Neuritis-Met-Primary-Safety-Endpoint-and-Key-Secondary-Efficacy-Endpoints-Opening-Development-Pathways-as-a-Pot.html
2025-01-06 07:00:00+00:00,pre_market,2025-01-06 09:30:00+00:00,2025-01-07 07:00:00+00:00,SEPN,LONG,33,23.690000534057617,23.571550531387327,23.926900539398194,23.571550531387327,False,True,-3.908850088119568,-0.486096814454181,10047.715568878353,management_changes,-0.6770946000465279,-3.4191699241480715,https://www.globenewswire.com/news-release/2025/01/06/3004454/0/en/Septerna-Expands-Leadership-with-Appointment-of-Industry-Veteran-Gil-Labrucherie-as-Chief-Financial-Officer.html
2025-01-06 08:00:00+00:00,pre_market,2025-01-06 09:30:00+00:00,2025-01-07 08:00:00+00:00,FBIO,SHORT,360,2.2300000190734863,2.2411500191688534,2.2077000188827514,2.2411500191688534,False,True,-4.014000034332135,-0.49936724507372593,10043.70156884402,regulatory_filings,-0.35264064501437076,3.1390104324699157,https://www.globenewswire.com/news-release/2025/01/06/3004566/28889/en/Fortress-Biotech-and-Cyprium-Therapeutics-Announce-U-S-FDA-Acceptance-and-Priority-Review-of-NDA-for-CUTX-101-for-Treatment-of-Menkes-Disease.html
2025-01-06 08:00:00+00:00,pre_market,2025-01-06 09:30:00+00:00,2025-01-07 08:00:00+00:00,RAPT,LONG,481,1.6699999570846558,1.6699999570846558,1.6866999566555023,1.6616499572992325,False,False,0.0,0.0,10043.70156884402,management_changes,0.4370742627498281,0.0,https://www.globenewswire.com/news-release/2025/01/06/3004538/0/en/RAPT-Therapeutics-Names-Lori-Lyons-Williams-Chair-of-the-Company-s-Board-of-Directors.html
2025-01-06 08:00:00+00:00,pre_market,2025-01-06 09:30:00+00:00,2025-01-07 08:00:00+00:00,IMMP,LONG,368,2.180000066757202,2.201800067424774,2.201800067424774,2.169100066423416,True,False,8.02240024566651,0.9984367056654104,10051.723969089688,clinical_study,1.354885717968482,3.2110060137256915,https://www.globenewswire.com/news-release/2025/01/06/3004565/0/en/Patient-Enrolment-Completed-for-INSIGHT-003.html
2025-01-06 08:00:00+00:00,pre_market,2025-01-06 09:30:00+00:00,2025-01-07 08:00:00+00:00,SPRY,SHORT,71,11.1899995803833,11.245949578285217,11.078099584579467,11.245949578285217,False,True,-3.9724498510360213,-0.4940010618143469,10047.75151923865,regulatory_filings,5.0096359740337935,0.9830260453664338,https://www.globenewswire.com/news-release/2025/01/06/3004537/0/en/ARS-Pharmaceuticals-Files-for-Approval-of-neffy-in-Canada-and-the-United-Kingdom-on-Behalf-of-Licensing-Partner-ALK-Abell%C3%B3-A-S.html
2025-01-07 07:00:00+00:00,pre_market,2025-01-07 09:30:00+00:00,2025-01-08 07:00:00+00:00,MBX,SHORT,49,16.280000686645508,16.117200679779053,16.117200679779053,16.361400690078735,True,False,7.977200336456285,0.992411128149189,10055.728719575107,clinical_study,29.549339727294203,-3.255532335943128,https://www.globenewswire.com/news-release/2025/01/07/3005223/0/en/MBX-Biosciences-Announces-Positive-Phase-1-Topline-Results-for-MBX-1416-for-the-Treatment-of-Post-bariatric-Hypoglycemia.html
2025-01-07 07:00:00+00:00,pre_market,2025-01-07 09:30:00+00:00,2025-01-08 07:00:00+00:00,IMRX,LONG,340,2.359999895095825,2.3835998940467835,2.3835998940467835,2.348199895620346,True,False,8.02399964332583,0.9974413425286887,10063.752719218433,clinical_study,2.177237724143382,58.47458371962701,https://www.globenewswire.com/news-release/2025/01/07/3005238/0/en/Immuneering-Announces-Positive-Data-Update-from-Three-Pancreatic-Cancer-Arms-of-Ongoing-Phase-2a-Trial-of-IMM-1-104-Plans-to-Expand-Trial-with-Additional-Arms.html
2025-01-07 07:05:00+00:00,pre_market,2025-01-07 09:30:00+00:00,2025-01-08 07:05:00+00:00,KBLB,LONG,8051,0.10000000149011612,0.10000000149011612,0.10100000150501728,0.09950000148266554,False,False,0.0,0.0,10063.752719218433,product_services_announcement,0.8570288313204366,0.0,https://www.globenewswire.com/news-release/2025/01/07/3005249/0/en/Kraig-Biocraft-Laboratories-Announces-Breakthrough-Transgenic-Development-Inspired-by-Darwin-s-Bark-Spider.html
2025-01-07 08:00:00+00:00,pre_market,2025-01-07 09:30:00+00:00,2025-01-08 08:00:00+00:00,PCRX,SHORT,43,18.6299991607666,18.723149156570432,18.443699169158936,18.723149156570432,False,True,-4.005449819564728,-0.4975094692951425,10059.74726939887,product_services_announcement,4.785626221751472,0.9125071602362327,https://www.globenewswire.com/news-release/2025/01/07/3005343/0/en/Pacira-BioSciences-Receives-FDA-510k-Clearance-for-New-iovera-SmartTip-to-Manage-Chronic-Low-Back-Pain-via-Long-lasting-Medial-Branch-Nerve-Block.html
2025-01-07 08:00:00+00:00,pre_market,2025-01-07 09:30:00+00:00,2025-01-08 08:00:00+00:00,CRSP,LONG,18,42.43000030517578,42.854300308227536,42.854300308227536,42.217850303649904,True,False,7.6374000549315895,0.9490049613577382,10067.3846694538,management_changes,0.43464440213966254,1.1548382282471004,https://www.globenewswire.com/news-release/2025/01/07/3005342/0/en/CRISPR-Therapeutics-Proposes-New-Appointment-to-the-Board-of-Directors.html
2025-01-07 08:00:00+00:00,pre_market,2025-01-07 09:30:00+00:00,2025-01-08 08:00:00+00:00,ECOR,LONG,44,17.989999771118164,17.900049772262573,18.169899768829346,17.900049772262573,False,True,-3.9577999496460023,-0.491413619275751,10063.426869504154,patents,-0.19264076807774155,-1.0561452833515392,https://www.globenewswire.com/news-release/2025/01/07/3005370/0/en/electroCore-Expands-Intellectual-Property-Portfolio.html
2025-01-07 08:00:00+00:00,pre_market,2025-01-07 09:30:00+00:00,2025-01-08 08:00:00+00:00,RZLT,LONG,154,5.210000038146973,5.262100038528442,5.262100038528442,5.1839500379562375,True,False,8.023400058746278,0.9966038610391381,10071.4502695629,clinical_study,3.9637318060808764,1.1516303712136065,https://www.globenewswire.com/news-release/2025/01/07/3005336/0/en/Rezolute-Receives-Breakthrough-Therapy-Designation-from-FDA-for-Ersodetug-in-the-Treatment-of-Hypoglycemia-Due-to-Congenital-Hyperinsulinism.html
2025-01-07 09:15:00+00:00,pre_market,2025-01-07 09:30:00+00:00,2025-01-08 09:15:00+00:00,RENB,LONG,805,1.0,1.01,1.01,0.995,True,False,8.050000000000008,0.9991113226672091,10079.5002695629,management_changes,-2.1293925886208345,4.999995231628418,https://www.globenewswire.com/news-release/2025/01/07/3005537/0/en/Renovaro-Appoints-Nathen-Fuentes-as-Chief-Financial-Officer.html
2025-01-07 09:34:00+00:00,regular_market,2025-01-07 09:39:00+00:00,2025-01-07 14:34:00+00:00,IMMX,LONG,349,2.309999942779541,2.3330999422073364,2.3330999422073364,2.298449943065643,True,False,8.061899800300592,0.9997891245468213,10087.5621693632,clinical_study,0.6357368593385001,-1.2987000923330156,https://www.globenewswire.com/news-release/2025/01/07/3005561/0/en/Immix-Biopharma-Accelerates-Enrollment-in-U-S-AL-Amyloidosis-Trial-of-NXC-201-CAR-T.html
2025-01-08 07:00:00+00:00,pre_market,2025-01-08 09:30:00+00:00,2025-01-09 07:00:00+00:00,JSPR,SHORT,45,17.709999084472656,17.53289909362793,17.53289909362793,17.798549079895018,True,False,7.969499588012727,0.9875403311288613,10095.531668951213,clinical_study,2.123670370263025,-50.64934939053154,https://www.globenewswire.com/news-release/2025/01/08/3006120/0/en/Jasper-Therapeutics-Reports-Positive-Data-from-BEACON-Study-of-Briquilimab-in-Chronic-Spontaneous-Urticaria.html
2025-01-08 07:00:00+00:00,pre_market,2025-01-08 09:30:00+00:00,2025-01-09 07:00:00+00:00,MLTX,SHORT,16,50.209999084472656,50.46104907989501,49.70789909362793,50.46104907989501,False,True,-4.016799926757699,-0.4973487353706391,10091.514869024455,clinical_study,17.205870564277234,0.5775760223366065,https://www.globenewswire.com/news-release/2025/01/08/3006081/0/en/MoonLake-initiates-three-new-clinical-trials-and-further-expands-the-portfolio-of-indications-for-the-Nanobody-sonelokimab.html
2025-01-08 07:30:00+00:00,pre_market,2025-01-08 09:30:00+00:00,2025-01-09 07:30:00+00:00,RVVTF,SHORT,134553,0.006000000052154064,0.005940000051632524,0.005940000051632524,0.0060300000524148335,True,False,8.07318007017483,0.9999960579450724,10099.58804909463,clinical_study,9.902394849049076,-16.666669253673795,https://www.globenewswire.com/news-release/2025/01/08/3006148/0/en/Revive-Therapeutics-Provides-Update-on-Research-Study-Evaluating-Bucillamine-for-Nerve-Agent-Exposure.html
2025-01-08 08:00:00+00:00,pre_market,2025-01-08 09:30:00+00:00,2025-01-09 08:00:00+00:00,CRBP,LONG,64,12.600000381469727,12.65999984741211,12.726000385284424,12.537000379562377,False,False,3.8399658203125,0.4752626792358045,10103.428014914942,clinical_study,4.420905451079867,0.4761862232212423,https://www.globenewswire.com/news-release/2025/01/08/3006205/0/en/Corbus-Pharmaceuticals-Announces-that-Clinical-Data-for-CRB-701-from-Western-Dose-Escalation-Study-to-be-Presented-at-ASCO-GU-2025.html
2025-01-08 08:00:00+00:00,pre_market,2025-01-08 09:30:00+00:00,2025-01-09 08:00:00+00:00,MLYS,SHORT,62,12.979999542236328,12.850199546813965,12.850199546813965,13.044899539947508,True,False,8.047599716186532,0.9956521321657432,10111.475614631128,clinical_study,0.8955944720438689,-1.3097005286206636,https://www.globenewswire.com/news-release/2025/01/08/3006229/0/en/Mineralys-Therapeutics-Announces-Phase-2-Clinical-Trial-of-Lorundrostat-for-Obstructive-Sleep-Apnea-in-Patients-with-Hypertension.html
2025-01-13 06:30:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 06:30:00+00:00,OCGN,LONG,1027,0.7870000004768372,0.7948700004816055,0.7948700004816055,0.7830650004744529,True,False,8.082490004897085,0.9991729091946115,10119.558104636026,clinical_study,0.6372609989654244,1.6518438927846495,https://www.globenewswire.com/news-release/2025/01/13/3008252/0/en/Ocugen-Inc-Announces-Positive-2-Year-Data-Across-Multiple-Mutations-from-Phase-1-2-Clinical-Trial-of-OCU400-A-Novel-Modifier-Gene-Therapy-for-Retinitis-Pigmentosa.html
2025-01-13 07:00:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 07:00:00+00:00,AKRO,LONG,32,24.84000015258789,24.71580015182495,25.08840015411377,24.71580015182495,False,True,-3.9744000244140807,-0.49093053067619963,10115.583704611612,clinical_study,7.045167263412184,-1.2077263897653086,https://www.globenewswire.com/news-release/2025/01/13/3008318/0/en/Akero-Therapeutics-Completes-Enrollment-of-the-Double-Blind-Portion-of-the-Phase-3-SYNCHRONY-Real-World-Study-Evaluating-Efruxifermin-EFX-in-Patients-with-Non-Invasively-Diagnosed-.html
2025-01-13 07:35:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 07:35:00+00:00,XFOR,LONG,1419,0.5699999928474426,0.5756999927759171,0.5756999927759171,0.5671499928832054,True,False,8.08829989850528,0.9994850686196549,10123.672004510117,licensing_agreements,0.7785390832758323,5.087716601451865,https://www.globenewswire.com/news-release/2025/01/13/3008383/0/en/X4-Pharmaceuticals-and-Norgine-Enter-into-Exclusive-Licensing-Agreement-to-Commercialize-Mavorixafor-in-Europe-Australia-and-New-Zealand.html
2025-01-13 08:00:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 08:00:00+00:00,HUMA,LONG,175,4.610000133514404,4.586950132846832,4.656100134849549,4.586950132846832,False,True,-4.033750116825141,-0.4980591670477985,10119.638254393292,product_services_announcement,0.3010793416602863,-0.6507637513988344,https://www.globenewswire.com/news-release/2025/01/13/3008453/0/en/Humacyte-Provides-Update-on-Commercial-Launch-and-Pricing-of-Symvess-acellular-tissue-engineered-vessel-tyod-for-Extremity-Vascular-Trauma.html
2025-01-13 08:00:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 08:00:00+00:00,ORIC,LONG,101,7.960000038146973,8.039600038528443,8.039600038528443,7.920200037956238,True,False,8.039600038528478,0.9930690994609175,10127.67785443182,clinical_study,0.49603354295006663,9.422110507609926,https://www.globenewswire.com/news-release/2025/01/13/3008455/0/en/ORIC-Pharmaceuticals-Announces-Clinical-Supply-Agreement-to-Evaluate-ORIC-114-in-Combination-with-Amivantamab-for-the-First-Line-Treatment-of-NSCLC-with-EGFR-Exon-20-Insertion-Muta.html
2025-01-13 08:00:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 08:00:00+00:00,WINT,LONG,3116,0.25999999046325684,0.25869999051094056,0.2625999903678894,0.25869999051094056,False,True,-4.050799851417521,-0.49996651621932653,10123.627054580404,management_changes,0.6068702219997695,-3.8461503192516595,https://www.globenewswire.com/news-release/2025/01/13/3008408/0/en/Windtree-Announces-the-Addition-of-Leanne-Kelly-to-Its-Board-of-Directors.html
2025-01-13 08:00:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 08:00:00+00:00,ANNX,LONG,167,4.829999923706055,4.809999942779541,4.878299922943115,4.805849924087524,False,False,-3.339996814727783,-0.4124012071859922,10120.287057765676,clinical_study,0.6133924731644563,-0.4140782865927606,https://www.globenewswire.com/news-release/2025/01/13/3008474/0/en/Annexon-Provides-2025-Outlook-with-Strong-Momentum-Accelerating-into-Breakthrough-Year.html
2025-01-13 08:00:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 08:00:00+00:00,CADL,LONG,98,8.180000305175781,8.139100303649903,8.261800308227539,8.139100303649903,False,True,-4.008200149536112,-0.49506996771159634,10116.27885761614,clinical_study,2.222801338099164,-0.733501434941693,https://www.globenewswire.com/news-release/2025/01/13/3008449/0/en/Candel-Therapeutics-Provides-Corporate-Update-and-Highlights-Strong-Pipeline-Momentum-and-Key-Value-Drivers-for-2025.html
2025-01-13 08:00:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 08:00:00+00:00,IMRX,LONG,390,2.069999933242798,2.059649933576584,2.090699932575226,2.059649933576584,False,True,-4.036499869823449,-0.49876292540914513,10112.242357746316,clinical_study,4.2559249479269115,-1.449274026921029,https://www.globenewswire.com/news-release/2025/01/13/3008480/0/en/Immuneering-Provides-Positive-Update-on-Phase-2a-Arm-Studying-IMM-1-104-in-Combination-with-Modified-FOLFIRINOX-for-First-Line-Pancreatic-Cancer.html
2025-01-13 08:05:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 08:05:00+00:00,ORIC,LONG,101,7.960000038146973,8.039600038528443,8.039600038528443,7.920200037956238,True,False,8.039600038528478,0.9937954108133439,10120.281957784844,clinical_study,3.462956067630822,9.422110507609926,https://www.globenewswire.com/news-release/2025/01/13/3008495/0/en/ORIC-Pharmaceuticals-Provides-Early-Phase-1b-Combination-Data-for-ORIC-944-Operational-Highlights-for-2024-and-Anticipated-Upcoming-Milestones.html
2025-01-13 09:00:00+00:00,pre_market,2025-01-13 09:30:00+00:00,2025-01-14 09:00:00+00:00,SCLX,SHORT,1779,0.45500001311302185,0.453000009059906,0.45045001298189163,0.45727501317858693,False,False,3.5580072104930878,0.43946493108279394,10123.839964995337,product_services_announcement,-0.7028336730998238,-0.439561317687049,https://www.globenewswire.com/news-release/2025/01/13/3008591/0/en/Scilex-Holding-Company-Announces-Pain-Medicine-News-Published-Retrospective-Claims-Data-on-ZTlido-vs-Lidocaine-5-Patch.html
2025-01-14 01:00:00+00:00,pre_market,2025-01-14 09:30:00+00:00,2025-01-15 01:00:00+00:00,SANN.SW,SHORT,65,12.319999694824219,12.38159969329834,12.196799697875976,12.38159969329834,False,True,-4.0039999008178295,-0.49437761692478427,10119.835965094519,regulatory_filings,-0.5468392757535185,4.0584416589722485,https://www.globenewswire.com/news-release/2025/01/14/3009000/0/de/Santhera-erh%C3%A4lt-positive-Empfehlung-vom-Scottish-Medicines-Consortium-f%C3%BCr-den-Einsatz-von-AGAMREE-Vamorolon-bei-Patienten-mit-Duchenne-Muskeldystrophie-in-Schottland.html
2025-01-14 01:00:00+00:00,pre_market,2025-01-14 09:30:00+00:00,2025-01-15 01:00:00+00:00,SANN.SW,SHORT,65,12.319999694824219,12.38159969329834,12.196799697875976,12.38159969329834,False,True,-4.0039999008178295,-0.4945732216693633,10115.8319651937,regulatory_filings,-0.5468392757535185,4.0584416589722485,https://www.globenewswire.com/news-release/2025/01/14/3009000/0/en/Santhera-Receives-Positive-Recommendation-from-Scottish-Medicines-Consortium-for-the-Use-of-AGAMREE-Vamorolone-in-Duchenne-Muscular-Dystrophy-Patients-in-NHS-Scotland.html
2025-01-14 07:00:00+00:00,pre_market,2025-01-14 09:30:00+00:00,2025-01-15 07:00:00+00:00,CCCC,SHORT,231,3.5,3.5174999999999996,3.465,3.5174999999999996,False,True,-4.042499999999913,-0.4995263876848248,10111.7894651937,clinical_study,2.432548656199076,1.7142840794154575,https://www.globenewswire.com/news-release/2025/01/14/3009167/0/en/C4-Therapeutics-Announces-2025-Milestones-Across-Clinical-Portfolio-of-Degrader-Medicines-Pursuing-Targets-of-High-Unmet-Need-in-Oncology.html
2025-01-14 08:00:00+00:00,pre_market,2025-01-14 09:30:00+00:00,2025-01-15 08:00:00+00:00,ADAG,LONG,454,1.7799999713897705,1.7977999711036683,1.7977999711036683,1.7710999715328217,True,False,8.081199870109595,0.9989824127972476,10119.87066506381,clinical_study,4.8495574834224575,5.617978957818797,https://www.globenewswire.com/news-release/2025/01/14/3009241/0/en/Adagene-to-Host-Virtual-KOL-Event-to-Discuss-Anti-CTLA-4-SAFEbody-ADG126-in-Advanced-Metastatic-Microsatellite-Stable-MSS-Colorectal-Cancer-CRC-on-January-25-2025.html
2025-01-14 08:00:00+00:00,pre_market,2025-01-14 09:30:00+00:00,2025-01-15 08:00:00+00:00,VXRT,LONG,1124,0.7200000286102295,0.7272000288963318,0.7272000288963318,0.7164000284671783,True,False,8.09280032157904,0.999617558048111,10127.96346538539,clinical_study,0.32828872805885156,15.277770879092314,https://www.globenewswire.com/news-release/2025/01/14/3009248/25416/en/Vaxart-Highlights-Progress-of-COVID-19-Norovirus-and-Influenza-Programs.html
2025-01-16 01:00:00+00:00,pre_market,2025-01-16 09:30:00+00:00,2025-01-17 01:00:00+00:00,SANN.SW,SHORT,57,14.0,14.069999999999999,13.86,14.069999999999999,False,True,-3.989999999999915,-0.49244845886794564,10123.97346538539,regulatory_filings,-0.6930937879623983,2.857140132359096,https://www.globenewswire.com/news-release/2025/01/16/3010530/0/en/Santhera-Receives-Positive-NICE-Final-Guidance-for-AGAMREE-Vamorolone-as-a-Treatment-for-Duchenne-Muscular-Dystrophy.html
2025-01-16 01:00:00+00:00,pre_market,2025-01-16 09:30:00+00:00,2025-01-17 01:00:00+00:00,SANN.SW,LONG,57,14.0,14.14,14.14,13.93,True,False,7.980000000000032,0.9852850794310454,10131.95346538539,major_shareholder_announcements,1.1277180986600412,2.857140132359096,https://www.globenewswire.com/news-release/2025/01/16/3010531/0/en/Santhera-Pharmaceuticals-Provides-Update-on-Royalty-Agreement-for-AGAMREE-Vamorolone-and-Warrants-held-by-Idorsia.html
2025-01-16 01:00:00+00:00,pre_market,2025-01-16 09:30:00+00:00,2025-01-17 01:00:00+00:00,SANN.SW,LONG,57,14.0,14.14,14.14,13.93,True,False,7.980000000000032,0.9845090617597521,10139.93346538539,licensing_agreements,1.0787555347446838,2.857140132359096,https://www.globenewswire.com/news-release/2025/01/16/3010531/0/de/Santhera-Pharmaceuticals-gibt-ein-Update-zur-Lizenzvereinbarung-f%C3%BCr-AGAMREE-Vamorolon-und-den-von-Idorsia-gehaltenen-Warrants.html
2025-01-16 01:00:00+00:00,pre_market,2025-01-16 09:30:00+00:00,2025-01-17 01:00:00+00:00,SANN.SW,LONG,57,14.0,14.14,14.14,13.93,True,False,7.980000000000032,0.9837342655207372,10147.913465385389,product_services_announcement,-1.0030554200925943,2.857140132359096,https://www.globenewswire.com/news-release/2025/01/16/3010530/0/de/Santhera-erh%C3%A4lt-positive-endg%C3%BCltige-NICE-Empfehlung-f%C3%BCr-AGAMREE-Vamorolon-zur-Behandlung-von-Duchenne-Muskeldystrophie.html
2025-01-16 07:30:00+00:00,pre_market,2025-01-16 09:30:00+00:00,2025-01-17 07:30:00+00:00,OCGN,LONG,1113,0.7289999723434448,0.7362899720668793,0.7362899720668793,0.7253549724817276,True,False,8.113769692182565,0.9994381751306187,10156.027235077572,clinical_study,1.5746368184159352,1.371749032548716,https://www.globenewswire.com/news-release/2025/01/16/3010712/0/en/Ocugen-Inc-Announces-First-Patient-Dosed-in-Phase-1-Clinical-Trial-of-OCU200-a-Novel-Integrin-Targeting-Biologic-for-Diabetic-Macular-Edema.html
2025-01-16 08:19:00+00:00,pre_market,2025-01-16 09:30:00+00:00,2025-01-17 08:19:00+00:00,BMRA,LONG,2321,0.3499999940395355,0.35349999397993087,0.35349999397993087,0.3482499940693378,True,False,8.123499861657605,0.999837297796932,10164.15073493923,product_services_announcement,6.508745777511718,214.2857264499277,https://www.globenewswire.com/news-release/2025/01/16/3010764/0/en/United-Arab-Emirates-Ministry-of-Health-and-Prevention-Approves-Biomerica-s-Fortel-PSA-Screening-Test-to-Detect-an-Early-Sign-of-Prostate-Cancer.html
